customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-08088,133,3,215.17,3,2,2,322,Potential Loyalists,30,Low risk
CUS-08089,85,8,415.9,3,5,4,354,Loyal Customers,20,Low risk
CUS-08090,130,9,911.6400000000001,3,5,5,355,High-Value Customers,30,Low risk
CUS-08091,51,4,344.03,4,3,3,433,Potential Loyalists,5,Low risk
CUS-08092,20,1,66.17,5,1,1,511,Potential Loyalists,5,Low risk
CUS-08093,199,10,1236.43,2,5,5,255,High-Value Customers,44,Medium risk
CUS-08094,62,2,94.56,4,2,1,421,Potential Loyalists,5,Low risk
CUS-08095,116,5,405.27,3,4,4,344,Loyal Customers,26,Low risk
CUS-08096,7,2,231.25,5,2,2,522,Potential Loyalists,13,Low risk
CUS-08097,98,7,707.4,3,4,5,345,High-Value Customers,26,Low risk
CUS-08098,71,8,514.9,4,5,4,454,Champions,20,Low risk
CUS-08099,193,5,286.48,2,4,3,243,At Risk,52,Medium risk
CUS-08100,96,7,674.47,3,4,5,345,High-Value Customers,26,Low risk
CUS-08101,26,10,679.94,5,5,5,555,High-Value Customers,20,Low risk
CUS-08102,694,4,217.7,1,3,2,132,At Risk,67,High risk
CUS-08103,13,4,410.39,5,3,4,534,Potential Loyalists,20,Low risk
CUS-08104,102,3,366.02,3,2,3,323,Potential Loyalists,33,Low risk
CUS-08105,80,5,344.81,4,4,3,443,Loyal Customers,13,Low risk
CUS-08106,278,2,160.26,2,2,2,222,Hibernating,67,High risk
CUS-08107,54,7,757.67,4,4,5,445,High-Value Customers,20,Low risk
CUS-08108,122,8,287.4,3,5,3,353,Loyal Customers,30,Low risk
CUS-08109,234,3,244.78999999999996,2,2,2,222,Hibernating,54,Medium risk
CUS-08110,73,7,783.04,4,4,5,445,High-Value Customers,13,Low risk
CUS-08111,320,3,231.05,2,2,2,222,Hibernating,75,High risk
CUS-08112,91,16,1410.7,3,5,5,355,High-Value Customers,18,Low risk
CUS-08113,116,6,659.03,3,4,5,345,High-Value Customers,26,Low risk
CUS-08114,56,7,393.15999999999997,4,4,3,443,Discount Seekers,28,Low risk
CUS-08115,28,3,325.89,5,2,3,523,Potential Loyalists,5,Low risk
CUS-08116,102,1,47.13,3,1,1,311,Potential Loyalists,18,Low risk
CUS-08117,81,1,49.63,4,1,1,411,Potential Loyalists,13,Low risk
CUS-08118,534,2,93.15,1,2,1,121,Hibernating,90,High risk
CUS-08119,193,3,290.13,2,2,3,223,Hibernating,69,High risk
CUS-08120,39,2,91.14,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08121,297,4,412.86,2,3,4,234,At Risk,67,High risk
CUS-08122,115,4,227.51,3,3,2,332,Potential Loyalists,18,Low risk
CUS-08123,103,8,677.41,3,5,5,355,High-Value Customers,18,Low risk
CUS-08124,869,1,179.79,1,1,2,112,Hibernating,77,High risk
CUS-08125,79,9,799.65,4,5,5,455,High-Value Customers,5,Low risk
CUS-08126,420,2,167.60000000000002,1,2,2,122,Hibernating,67,High risk
CUS-08127,397,1,26.85,2,1,1,211,Hibernating,85,High risk
CUS-08128,635,2,146.4,1,2,2,122,Hibernating,77,High risk
CUS-08129,228,3,203.60999999999999,2,2,2,222,Hibernating,59,Medium risk
CUS-08130,33,3,89.96000000000001,5,2,1,521,Potential Loyalists,20,Low risk
CUS-08131,140,5,355.07,2,4,3,243,At Risk,30,Low risk
CUS-08132,41,3,381.98,5,2,3,523,Potential Loyalists,5,Low risk
CUS-08133,12,6,527.6,5,4,4,544,Champions,13,Low risk
CUS-08134,48,2,54.480000000000004,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08135,152,6,358.07000000000005,2,4,3,243,At Risk,52,Medium risk
CUS-08136,17,6,573.3199999999999,5,4,4,544,Champions,20,Low risk
CUS-08137,107,10,828.3000000000001,3,5,5,355,High-Value Customers,33,Low risk
CUS-08138,320,3,342.64,2,2,3,223,Hibernating,67,High risk
CUS-08139,53,1,72.28,4,1,1,411,Potential Loyalists,20,Low risk
CUS-08140,663,2,78.41,1,2,1,121,Hibernating,77,High risk
CUS-08141,36,18,2235.8,5,5,5,555,High-Value Customers,5,Low risk
CUS-08142,40,4,237.28,5,3,2,532,Potential Loyalists,20,Low risk
CUS-08143,182,5,531.76,2,4,4,244,At Risk,44,Medium risk
CUS-08144,128,7,1024.65,3,4,5,345,High-Value Customers,45,Medium risk
CUS-08145,32,5,273.65999999999997,5,4,3,543,Discount Seekers,13,Low risk
CUS-08146,394,2,222.0,2,2,2,222,Hibernating,82,High risk
CUS-08147,171,5,523.73,2,4,4,244,At Risk,54,Medium risk
CUS-08148,107,3,216.45,3,2,2,322,Potential Loyalists,38,Medium risk
CUS-08149,617,2,222.34,1,2,2,122,Hibernating,77,High risk
CUS-08150,21,8,778.6999999999999,5,5,5,555,High-Value Customers,13,Low risk
CUS-08151,75,7,414.94,4,4,4,444,Champions,5,Low risk
CUS-08152,40,5,484.34000000000003,5,4,4,544,Champions,20,Low risk
CUS-08153,168,8,389.25,2,5,3,253,At Risk,59,Medium risk
CUS-08154,80,23,2603.51,4,5,5,455,High-Value Customers,5,Low risk
CUS-08155,508,1,122.79,1,1,1,111,Hibernating,77,High risk
CUS-08156,72,8,670.48,4,5,5,455,High-Value Customers,5,Low risk
CUS-08157,104,10,1247.18,3,5,5,355,High-Value Customers,18,Low risk
CUS-08158,881,2,99.93,1,2,1,121,Hibernating,85,High risk
CUS-08159,98,17,1230.4,3,5,5,355,High-Value Customers,18,Low risk
CUS-08160,67,9,970.25,4,5,5,455,High-Value Customers,20,Low risk
CUS-08161,58,5,306.1,4,4,3,443,Loyal Customers,13,Low risk
CUS-08162,156,3,247.68,2,2,3,223,Hibernating,54,Medium risk
CUS-08163,269,1,96.31,2,1,1,211,Hibernating,85,High risk
CUS-08164,95,6,778.16,3,4,5,345,High-Value Customers,26,Low risk
CUS-08165,668,1,47.59,1,1,1,111,Hibernating,85,High risk
CUS-08166,136,8,1027.1,3,5,5,355,High-Value Customers,30,Low risk
CUS-08167,388,3,92.77000000000001,2,2,1,221,Hibernating,57,Medium risk
CUS-08168,589,2,259.1,1,2,3,123,Hibernating,67,High risk
CUS-08169,123,5,550.88,3,4,4,344,Loyal Customers,40,Medium risk
CUS-08170,109,6,856.2,3,4,5,345,High-Value Customers,26,Low risk
CUS-08171,659,1,54.63,1,1,1,111,Hibernating,85,High risk
CUS-08172,279,6,637.54,2,4,4,244,At Risk,67,High risk
CUS-08173,40,5,327.45,5,4,3,543,Loyal Customers,13,Low risk
CUS-08174,175,6,388.38,2,4,3,243,At Risk,44,Medium risk
CUS-08175,93,5,253.32999999999998,3,4,3,343,Loyal Customers,18,Low risk
CUS-08176,47,2,83.23,5,2,1,521,Potential Loyalists,15,Low risk
CUS-08177,390,3,404.56,2,2,4,224,Hibernating,67,High risk
CUS-08178,449,2,162.26999999999998,1,2,2,122,Hibernating,67,High risk
CUS-08179,82,4,558.12,3,3,4,334,Potential Loyalists,5,Low risk
CUS-08180,303,3,263.12,2,2,3,223,Hibernating,67,High risk
CUS-08181,9,5,145.32,5,4,2,542,Loyal Customers,5,Low risk
CUS-08182,84,15,1402.62,3,5,5,355,High-Value Customers,5,Low risk
CUS-08183,126,5,266.07,3,4,3,343,Loyal Customers,55,Medium risk
CUS-08184,175,1,70.08,2,1,1,211,Hibernating,54,Medium risk
CUS-08185,316,3,324.78999999999996,2,2,3,223,Hibernating,92,High risk
CUS-08186,70,5,437.03999999999996,4,4,4,444,Champions,20,Low risk
CUS-08187,64,5,433.14,4,4,4,444,Champions,5,Low risk
CUS-08188,818,3,207.99,1,2,2,122,Hibernating,92,High risk
CUS-08189,632,1,164.13,1,1,2,112,Hibernating,77,High risk
CUS-08190,286,5,429.04,2,4,4,244,At Risk,57,Medium risk
CUS-08191,559,2,122.17000000000002,1,2,1,121,Hibernating,77,High risk
CUS-08192,303,5,355.34,2,4,3,243,At Risk,65,High risk
CUS-08193,883,2,100.75,1,2,1,121,Hibernating,77,High risk
CUS-08194,629,1,164.41,1,1,2,112,Hibernating,85,High risk
CUS-08195,139,3,253.32,2,2,3,223,Hibernating,45,Medium risk
CUS-08196,46,1,40.61,5,1,1,511,Potential Loyalists,5,Low risk
CUS-08197,96,2,151.59,3,2,2,322,Discount Seekers,68,High risk
CUS-08198,54,5,373.46999999999997,4,4,3,443,Loyal Customers,5,Low risk
CUS-08199,51,2,103.92,4,2,1,421,Potential Loyalists,5,Low risk
CUS-08200,78,11,1483.54,4,5,5,455,High-Value Customers,5,Low risk
CUS-08201,146,5,658.02,2,4,4,244,At Risk,30,Low risk
CUS-08202,505,5,605.57,1,4,4,144,At Risk,67,High risk
CUS-08203,76,5,361.33,4,4,3,443,Discount Seekers,20,Low risk
CUS-08204,185,8,601.79,2,5,4,254,At Risk,44,Medium risk
CUS-08205,644,1,113.42,1,1,1,111,Hibernating,77,High risk
CUS-08206,18,3,224.76999999999998,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08207,61,9,759.6600000000001,4,5,5,455,High-Value Customers,28,Low risk
CUS-08208,58,9,648.5,4,5,4,454,Champions,13,Low risk
CUS-08209,96,7,692.9,3,4,5,345,High-Value Customers,33,Low risk
CUS-08210,55,8,510.03,4,5,4,454,Champions,5,Low risk
CUS-08211,432,2,80.82,1,2,1,121,Hibernating,67,High risk
CUS-08212,114,6,654.89,3,4,4,344,Loyal Customers,18,Low risk
CUS-08213,280,10,1010.93,2,5,5,255,High-Value Customers,57,Medium risk
CUS-08214,611,3,200.51999999999998,1,2,2,122,Hibernating,82,High risk
CUS-08215,58,23,2685.13,4,5,5,455,High-Value Customers,13,Low risk
CUS-08216,20,10,897.7,5,5,5,555,High-Value Customers,13,Low risk
CUS-08217,57,12,1169.47,4,5,5,455,High-Value Customers,5,Low risk
CUS-08218,67,3,147.06,4,2,2,422,Potential Loyalists,30,Low risk
CUS-08219,77,4,298.34000000000003,4,3,3,433,Discount Seekers,28,Low risk
CUS-08220,56,4,307.0,4,3,3,433,Discount Seekers,13,Low risk
CUS-08221,40,7,515.85,5,4,4,544,Champions,5,Low risk
CUS-08222,40,3,118.75999999999999,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08223,85,8,684.24,3,5,5,355,High-Value Customers,5,Low risk
CUS-08224,21,2,57.58,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08225,105,4,447.67,3,3,4,334,Potential Loyalists,33,Low risk
CUS-08226,136,9,558.22,3,5,4,354,Loyal Customers,38,Medium risk
CUS-08227,33,2,131.97,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08228,222,2,102.50999999999999,2,2,1,221,Hibernating,54,Medium risk
CUS-08229,64,11,982.15,4,5,5,455,High-Value Customers,5,Low risk
CUS-08230,167,6,422.15999999999997,2,4,4,244,At Risk,59,Medium risk
CUS-08231,103,4,207.25,3,3,2,332,Discount Seekers,26,Low risk
CUS-08232,398,5,326.06,2,4,3,243,At Risk,72,High risk
CUS-08233,97,6,846.1800000000001,3,4,5,345,High-Value Customers,26,Low risk
CUS-08234,106,5,338.87,3,4,3,343,Loyal Customers,18,Low risk
CUS-08235,15,4,500.59000000000003,5,3,4,534,Potential Loyalists,20,Low risk
CUS-08236,78,9,987.3,4,5,5,455,High-Value Customers,20,Low risk
CUS-08237,61,7,514.76,4,4,4,444,Champions,13,Low risk
CUS-08238,356,1,151.74,2,1,2,212,Hibernating,77,High risk
CUS-08239,84,5,450.02,3,4,4,344,Loyal Customers,23,Low risk
CUS-08240,438,3,195.51,1,2,2,122,Hibernating,57,Medium risk
CUS-08241,112,3,329.96,3,2,3,323,Potential Loyalists,33,Low risk
CUS-08242,226,2,66.8,2,2,1,221,Hibernating,64,Medium risk
CUS-08243,45,5,472.81,5,4,4,544,Champions,5,Low risk
CUS-08244,71,4,366.37,4,3,3,433,Potential Loyalists,30,Low risk
CUS-08245,40,2,218.37,5,2,2,522,Potential Loyalists,13,Low risk
CUS-08246,56,7,415.52,4,4,4,444,Champions,21,Low risk
CUS-08247,111,4,309.78000000000003,3,3,3,333,Discount Seekers,33,Low risk
CUS-08248,217,4,383.32,2,3,3,233,At Risk,44,Medium risk
CUS-08249,514,3,210.61,1,2,2,122,Hibernating,67,High risk
CUS-08250,110,6,466.44,3,4,4,344,Loyal Customers,26,Low risk
CUS-08251,22,4,323.8,5,3,3,533,Potential Loyalists,5,Low risk
CUS-08252,175,8,850.1800000000001,2,5,5,255,High-Value Customers,44,Medium risk
CUS-08253,8,4,268.68,5,3,3,533,Potential Loyalists,20,Low risk
CUS-08254,39,16,1138.17,5,5,5,555,High-Value Customers,5,Low risk
CUS-08255,35,7,436.68,5,4,4,544,Champions,28,Low risk
CUS-08256,360,2,158.03,2,2,2,222,Hibernating,92,High risk
CUS-08257,165,7,663.94,2,4,5,245,High-Value Customers,44,Medium risk
CUS-08258,646,1,59.13,1,1,1,111,Hibernating,85,High risk
CUS-08259,80,8,616.76,4,5,4,454,Champions,5,Low risk
CUS-08260,559,1,60.35,1,1,1,111,Hibernating,77,High risk
CUS-08261,29,9,732.72,5,5,5,555,High-Value Customers,5,Low risk
CUS-08262,32,7,606.09,5,4,4,544,Champions,20,Low risk
CUS-08263,322,7,889.6700000000001,2,4,5,245,High-Value Customers,65,High risk
CUS-08264,33,2,135.69,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08265,72,2,92.16,4,2,1,421,Potential Loyalists,20,Low risk
CUS-08266,44,2,215.41,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08267,12,8,622.18,5,5,4,554,Champions,20,Low risk
CUS-08268,14,8,687.01,5,5,5,555,High-Value Customers,5,Low risk
CUS-08269,687,1,243.8,1,1,2,112,Hibernating,77,High risk
CUS-08270,306,9,786.45,2,5,5,255,High-Value Customers,57,Medium risk
CUS-08271,49,9,852.5500000000001,4,5,5,455,High-Value Customers,20,Low risk
CUS-08272,323,3,476.32,2,2,4,224,Hibernating,67,High risk
CUS-08273,611,2,201.45999999999998,1,2,2,122,Hibernating,77,High risk
CUS-08274,600,3,379.38,1,2,3,123,Hibernating,77,High risk
CUS-08275,435,2,108.74,1,2,1,121,Hibernating,67,High risk
CUS-08276,87,3,187.5,3,2,2,322,Potential Loyalists,5,Low risk
CUS-08277,18,2,114.05000000000001,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08278,36,1,75.57,5,1,1,511,Potential Loyalists,5,Low risk
CUS-08279,14,8,350.51,5,5,3,553,Loyal Customers,20,Low risk
CUS-08280,9,8,904.99,5,5,5,555,High-Value Customers,20,Low risk
CUS-08281,54,15,1560.67,4,5,5,455,High-Value Customers,5,Low risk
CUS-08282,25,4,292.73,5,3,3,533,Potential Loyalists,28,Low risk
CUS-08283,50,3,205.81,4,2,2,422,Potential Loyalists,15,Low risk
CUS-08284,237,5,275.99,2,4,3,243,At Risk,44,Medium risk
CUS-08285,78,3,296.18,4,2,3,423,Potential Loyalists,20,Low risk
CUS-08286,329,3,197.76999999999998,2,2,2,222,Hibernating,67,High risk
CUS-08287,25,5,595.49,5,4,4,544,Champions,13,Low risk
CUS-08288,618,3,321.72,1,2,3,123,Hibernating,82,High risk
CUS-08289,75,16,1417.3400000000001,4,5,5,455,High-Value Customers,5,Low risk
CUS-08290,384,2,138.46,2,2,2,222,Hibernating,67,High risk
CUS-08291,27,4,260.57,5,3,3,533,Potential Loyalists,5,Low risk
CUS-08292,85,5,762.6,3,4,5,345,High-Value Customers,5,Low risk
CUS-08293,600,3,205.47,1,2,2,122,Hibernating,67,High risk
CUS-08294,268,5,385.05,2,4,3,243,At Risk,57,Medium risk
CUS-08295,357,1,75.42,2,1,1,211,Hibernating,77,High risk
CUS-08296,75,14,1574.55,4,5,5,455,High-Value Customers,20,Low risk
CUS-08297,372,5,533.33,2,4,4,244,At Risk,67,High risk
CUS-08298,418,3,223.67,1,2,2,122,Hibernating,77,High risk
CUS-08299,77,14,1729.17,4,5,5,455,High-Value Customers,13,Low risk
CUS-08300,153,1,106.68,2,1,1,211,Hibernating,79,High risk
CUS-08301,57,4,269.02,4,3,3,433,Potential Loyalists,5,Low risk
CUS-08302,765,2,258.95,1,2,3,123,Hibernating,92,High risk
CUS-08303,132,2,114.03,3,2,1,321,Potential Loyalists,30,Low risk
CUS-08304,635,3,380.69,1,2,3,123,Hibernating,82,High risk
CUS-08305,14,9,810.55,5,5,5,555,High-Value Customers,5,Low risk
CUS-08306,444,4,309.21999999999997,1,3,3,133,At Risk,67,High risk
CUS-08307,703,1,91.06,1,1,1,111,Hibernating,77,High risk
CUS-08308,386,3,275.52,2,2,3,223,Hibernating,65,High risk
CUS-08309,759,1,75.62,1,1,1,111,Hibernating,85,High risk
CUS-08310,36,4,269.69,5,3,3,533,Potential Loyalists,28,Low risk
CUS-08311,85,17,2132.13,3,5,5,355,High-Value Customers,20,Low risk
CUS-08312,384,5,527.01,2,4,4,244,At Risk,57,Medium risk
CUS-08313,74,4,514.83,4,3,4,434,Potential Loyalists,15,Low risk
CUS-08314,55,2,263.58,4,2,3,423,Potential Loyalists,5,Low risk
CUS-08315,66,7,598.76,4,4,4,444,Champions,5,Low risk
CUS-08316,207,8,825.9300000000001,2,5,5,255,High-Value Customers,44,Medium risk
CUS-08317,46,7,390.7,5,4,3,543,Loyal Customers,20,Low risk
CUS-08318,99,3,222.10999999999999,3,2,2,322,Potential Loyalists,33,Low risk
CUS-08319,23,8,667.24,5,5,5,555,High-Value Customers,5,Low risk
CUS-08320,35,3,104.85,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08321,68,6,376.93,4,4,3,443,Loyal Customers,5,Low risk
CUS-08322,24,2,304.63,5,2,3,523,Potential Loyalists,5,Low risk
CUS-08323,58,7,558.02,4,4,4,444,Champions,21,Low risk
CUS-08324,20,2,133.22,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08325,18,2,101.37,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08326,24,10,756.01,5,5,5,555,High-Value Customers,13,Low risk
CUS-08327,364,2,87.05,2,2,1,221,Hibernating,67,High risk
CUS-08328,122,4,301.53,3,3,3,333,Potential Loyalists,30,Low risk
CUS-08329,141,9,921.93,2,5,5,255,High-Value Customers,30,Low risk
CUS-08330,559,2,265.76,1,2,3,123,Hibernating,92,High risk
CUS-08331,72,6,387.48,4,4,3,443,Discount Seekers,28,Low risk
CUS-08332,27,3,163.62,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08333,78,9,634.53,4,5,4,454,Champions,20,Low risk
CUS-08334,589,1,49.09,1,1,1,111,Hibernating,92,High risk
CUS-08335,320,6,617.98,2,4,4,244,At Risk,57,Medium risk
CUS-08336,77,4,388.01,4,3,3,433,Potential Loyalists,5,Low risk
CUS-08337,77,8,468.21000000000004,4,5,4,454,Champions,35,Medium risk
CUS-08338,773,2,149.69,1,2,2,122,Hibernating,92,High risk
CUS-08339,382,1,236.81,2,1,2,212,Hibernating,92,High risk
CUS-08340,837,3,173.21,1,2,2,122,Hibernating,77,High risk
CUS-08341,661,2,204.01,1,2,2,122,Hibernating,77,High risk
CUS-08342,36,2,52.16,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08343,38,2,101.83,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08344,835,2,184.32999999999998,1,2,2,122,Hibernating,92,High risk
CUS-08345,257,2,79.88,2,2,1,221,Hibernating,82,High risk
CUS-08346,57,3,119.69,4,2,1,421,Potential Loyalists,5,Low risk
CUS-08347,144,6,482.42,2,4,4,244,At Risk,30,Low risk
CUS-08348,564,4,331.09000000000003,1,3,3,133,At Risk,67,High risk
CUS-08349,700,2,138.99,1,2,2,122,Hibernating,77,High risk
CUS-08350,74,7,489.44,4,4,4,444,Champions,5,Low risk
CUS-08351,31,9,665.77,5,5,5,555,High-Value Customers,20,Low risk
CUS-08352,186,4,238.88,2,3,2,232,At Risk,54,Medium risk
CUS-08353,21,16,1524.69,5,5,5,555,High-Value Customers,5,Low risk
CUS-08354,32,10,719.3,5,5,5,555,High-Value Customers,13,Low risk
CUS-08355,15,4,279.18,5,3,3,533,Potential Loyalists,5,Low risk
CUS-08356,57,4,108.12,4,3,1,431,Potential Loyalists,5,Low risk
CUS-08357,582,2,132.26,1,2,1,121,Hibernating,85,High risk
CUS-08358,49,1,72.2,4,1,1,411,Potential Loyalists,5,Low risk
CUS-08359,63,6,701.33,4,4,5,445,High-Value Customers,13,Low risk
CUS-08360,67,27,3269.9,4,5,5,455,High-Value Customers,20,Low risk
CUS-08361,83,4,251.03,3,3,3,333,Potential Loyalists,5,Low risk
CUS-08362,142,1,60.35,2,1,1,211,Hibernating,30,Low risk
CUS-08363,13,19,1634.54,5,5,5,555,High-Value Customers,13,Low risk
CUS-08364,323,7,623.53,2,4,4,244,At Risk,65,High risk
CUS-08365,688,1,16.58,1,1,1,111,Hibernating,85,High risk
CUS-08366,81,5,667.24,4,4,5,445,High-Value Customers,5,Low risk
CUS-08367,96,2,113.16999999999999,3,2,1,321,Potential Loyalists,18,Low risk
CUS-08368,454,5,323.45,1,4,3,143,At Risk,57,Medium risk
CUS-08369,89,3,134.31,3,2,2,322,Discount Seekers,23,Low risk
CUS-08370,43,1,25.26,5,1,1,511,Potential Loyalists,5,Low risk
CUS-08371,87,7,341.4,3,4,3,343,Loyal Customers,5,Low risk
CUS-08372,245,2,172.32,2,2,2,222,Hibernating,92,High risk
CUS-08373,38,2,196.23000000000002,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08374,509,1,64.13,1,1,1,111,Hibernating,77,High risk
CUS-08375,30,3,196.19,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08376,180,4,393.75,2,3,3,233,At Risk,44,Medium risk
CUS-08377,379,1,51.26,2,1,1,211,Hibernating,77,High risk
CUS-08378,55,1,168.92,4,1,2,412,Potential Loyalists,5,Low risk
CUS-08379,266,2,227.60999999999999,2,2,2,222,Hibernating,92,High risk
CUS-08380,62,1,83.52,4,1,1,411,Potential Loyalists,5,Low risk
CUS-08381,180,2,113.77,2,2,1,221,Hibernating,69,High risk
CUS-08382,624,5,458.67999999999995,1,4,4,144,At Risk,57,Medium risk
CUS-08383,213,3,82.98,2,2,1,221,Hibernating,54,Medium risk
CUS-08384,631,5,590.11,1,4,4,144,At Risk,57,Medium risk
CUS-08385,29,9,798.04,5,5,5,555,High-Value Customers,5,Low risk
CUS-08386,26,3,265.62,5,2,3,523,Potential Loyalists,5,Low risk
CUS-08387,50,1,73.06,4,1,1,411,Potential Loyalists,30,Low risk
CUS-08388,18,12,1086.19,5,5,5,555,High-Value Customers,5,Low risk
CUS-08389,43,6,356.35,5,4,3,543,Loyal Customers,5,Low risk
CUS-08390,103,3,183.93,3,2,2,322,Potential Loyalists,36,Medium risk
CUS-08391,154,5,554.62,2,4,4,244,At Risk,52,Medium risk
CUS-08392,635,3,104.24000000000001,1,2,1,121,Hibernating,67,High risk
CUS-08393,275,3,567.24,2,2,4,224,Hibernating,65,High risk
CUS-08394,38,1,157.71,5,1,2,512,Potential Loyalists,5,Low risk
CUS-08395,171,2,135.18,2,2,2,222,Hibernating,64,Medium risk
CUS-08396,103,8,493.35,3,5,4,354,Loyal Customers,18,Low risk
CUS-08397,64,8,783.53,4,5,5,455,High-Value Customers,20,Low risk
CUS-08398,487,3,201.39999999999998,1,2,2,122,Hibernating,67,High risk
CUS-08399,55,3,308.88,4,2,3,423,Potential Loyalists,5,Low risk
CUS-08400,145,3,432.63,2,2,4,224,Hibernating,63,Medium risk
CUS-08401,64,7,416.24,4,4,4,444,Champions,13,Low risk
CUS-08402,408,3,356.18,1,2,3,123,Hibernating,82,High risk
CUS-08403,59,4,312.79,4,3,3,433,Potential Loyalists,15,Low risk
CUS-08404,51,5,465.59000000000003,4,4,4,444,Champions,5,Low risk
CUS-08405,39,10,868.76,5,5,5,555,High-Value Customers,5,Low risk
CUS-08406,66,5,426.88,4,4,4,444,Champions,13,Low risk
CUS-08407,742,4,348.04,1,3,3,133,At Risk,67,High risk
CUS-08408,28,2,92.51,5,2,1,521,Potential Loyalists,5,Low risk
CUS-08409,63,6,369.26,4,4,3,443,Loyal Customers,13,Low risk
CUS-08410,210,3,250.41,2,2,3,223,Hibernating,44,Medium risk
CUS-08411,52,17,2036.25,4,5,5,455,High-Value Customers,5,Low risk
CUS-08412,129,10,1358.49,3,5,5,355,High-Value Customers,30,Low risk
CUS-08413,37,7,795.77,5,4,5,545,High-Value Customers,13,Low risk
CUS-08414,477,3,306.3,1,2,3,123,Hibernating,67,High risk
CUS-08415,97,11,982.28,3,5,5,355,High-Value Customers,18,Low risk
CUS-08416,25,2,177.68,5,2,2,522,Potential Loyalists,5,Low risk
CUS-08417,552,2,113.88,1,2,1,121,Hibernating,67,High risk
CUS-08418,128,5,442.78,3,4,4,344,Loyal Customers,30,Low risk
CUS-08419,397,2,98.45,2,2,1,221,Hibernating,67,High risk
CUS-08420,354,3,444.15999999999997,2,2,4,224,Hibernating,67,High risk
CUS-08421,129,6,1045.1,3,4,5,345,High-Value Customers,30,Low risk
CUS-08422,75,3,546.25,4,2,4,424,Potential Loyalists,5,Low risk
CUS-08423,404,3,474.07,1,2,4,124,Hibernating,92,High risk
CUS-08424,433,1,46.57,1,1,1,111,Hibernating,77,High risk
CUS-08425,33,8,787.23,5,5,5,555,High-Value Customers,5,Low risk
CUS-08426,239,4,349.12,2,3,3,233,At Risk,69,High risk
CUS-08427,24,1,92.73,5,1,1,511,Potential Loyalists,20,Low risk
CUS-08428,68,5,732.23,4,4,5,445,High-Value Customers,20,Low risk
CUS-08429,70,11,794.37,4,5,5,455,High-Value Customers,21,Low risk
CUS-08430,190,2,191.26,2,2,2,222,Hibernating,64,Medium risk
CUS-08431,83,12,842.11,3,5,5,355,High-Value Customers,21,Low risk
CUS-08432,10,10,697.0699999999999,5,5,5,555,High-Value Customers,28,Low risk
CUS-08433,333,1,160.12,2,1,2,212,Hibernating,77,High risk
CUS-08434,128,8,766.25,3,5,5,355,High-Value Customers,30,Low risk
CUS-08435,44,6,350.5,5,4,3,543,Loyal Customers,5,Low risk
CUS-08436,134,16,1394.28,3,5,5,355,High-Value Customers,30,Low risk
CUS-08437,54,10,850.2,4,5,5,455,High-Value Customers,13,Low risk
CUS-08438,300,3,263.26,2,3,3,233,At Risk,67,High risk
CUS-08439,112,7,532.37,3,4,4,344,Loyal Customers,18,Low risk
CUS-08440,688,2,316.3,1,2,3,123,Hibernating,92,High risk
