order_id,customer_id,order_date,product_category,revenue,cost,profit,discount_amount,quantity,return_flag,campaign_id,channel,device_type,country
ORD-039155,CUS-07823,2024-05-19,Bags,251.91,147.05,104.86,25.54,2,0,CMP-051,Display Ads,Mobile,France
ORD-039156,CUS-07823,2024-08-11,Sportswear,72.99,45.8,27.19,7.36,1,0,CMP-108,Email,Mobile,France
ORD-039157,CUS-07823,2025-01-16,Jeans,70.46,48.23,22.24,7.32,1,0,CMP-113,Google Search,Mobile,France
ORD-039158,CUS-07823,2025-02-22,Sportswear,52.2,32.52,19.69,4.85,1,0,CMP-051,Display Ads,Mobile,France
ORD-039159,CUS-07823,2025-05-25,Jeans,100.66,66.19,28.87,6.1,1,1,CMP-108,Email,Mobile,France
ORD-039160,CUS-07823,2025-07-17,Sportswear,49.5,31.54,17.96,5.83,1,0,CMP-050,Meta Ads,Mobile,France
ORD-039161,CUS-07823,2025-10-21,Sportswear,122.11,76.94,45.18,12.86,2,0,CMP-047,Organic Search,Mobile,France
ORD-039162,CUS-07824,2025-11-01,Accessories,56.88,28.4,24.37,6.22,2,1,CMP-090,Organic Search,Desktop,Germany
ORD-039163,CUS-07824,2025-12-19,Shoes,151.8,107.14,44.66,32.92,2,0,CMP-076,Email,Desktop,Germany
ORD-039164,CUS-07825,2024-12-05,Accessories,116.69,53.35,59.78,1.85,3,1,CMP-120,Google Search,Desktop,Italy
ORD-039165,CUS-07825,2025-01-23,Dresses,134.26,79.09,55.17,9.55,2,0,CMP-024,Organic Search,Desktop,Italy
ORD-039166,CUS-07825,2025-03-18,Accessories,24.52,12.47,12.05,3.19,1,0,CMP-092,Meta Ads,Desktop,Italy
ORD-039167,CUS-07825,2025-03-30,Accessories,35.85,19.05,11.16,6.49,1,1,CMP-028,Display Ads,Desktop,Italy
ORD-039168,CUS-07825,2025-04-22,Accessories,58.22,26.78,31.44,1.3,1,0,CMP-024,Organic Search,Desktop,Italy
ORD-039169,CUS-07825,2025-06-07,Accessories,89.68,40.8,48.88,0.99,2,0,CMP-027,Organic Search,Desktop,Italy
ORD-039170,CUS-07825,2025-07-01,Accessories,51.28,23.63,27.64,1.24,2,0,CMP-118,Email,Desktop,Italy
ORD-039171,CUS-07825,2025-07-14,Accessories,40.5,19.51,20.99,2.86,1,0,CMP-118,Email,Desktop,Italy
ORD-039172,CUS-07825,2025-07-16,Accessories,35.69,18.22,17.47,4.79,1,0,CMP-027,Organic Search,Desktop,Italy
ORD-039173,CUS-07825,2025-09-10,Accessories,50.6,23.88,26.72,2.47,1,0,CMP-078,Meta Ads,Desktop,Italy
ORD-039174,CUS-07825,2025-10-01,Accessories,23.31,11.75,11.57,2.79,1,0,CMP-010,TikTok Ads,Desktop,Italy
ORD-039175,CUS-07826,2025-01-19,Jackets,147.41,91.03,56.37,4.31,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039176,CUS-07826,2025-01-26,Jackets,113.2,74.71,38.49,11.32,1,0,CMP-035,Meta Ads,Mobile,Spain
ORD-039177,CUS-07826,2025-02-09,Bags,107.93,58.08,49.85,1.65,1,0,CMP-043,Affiliate,Mobile,Spain
ORD-039178,CUS-07826,2025-04-01,Jackets,74.91,47.38,27.54,4.05,1,0,CMP-097,Display Ads,Mobile,Spain
ORD-039179,CUS-07826,2025-04-11,Jackets,274.5,168.24,106.25,5.91,2,0,CMP-037,Organic Search,Mobile,Spain
ORD-039180,CUS-07826,2025-04-16,Jackets,146.45,90.77,55.68,4.84,1,0,CMP-043,Affiliate,Mobile,Spain
ORD-039181,CUS-07826,2025-05-01,Jeans,51.33,33.38,9.73,2.51,1,1,CMP-037,Organic Search,Mobile,Spain
ORD-039182,CUS-07826,2025-05-04,Jackets,151.83,91.5,60.33,0.68,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039183,CUS-07826,2025-05-18,Shoes,103.11,65.72,37.39,10.19,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039184,CUS-07826,2025-06-27,Jackets,95.5,58.67,32.76,2.29,1,1,CMP-101,Display Ads,Mobile,Spain
ORD-039185,CUS-07826,2025-07-11,Jackets,103.7,66.81,36.89,7.65,1,0,CMP-085,Email,Mobile,Spain
ORD-039186,CUS-07826,2025-07-28,Sportswear,44.37,28.6,15.77,5.8,1,0,CMP-078,Meta Ads,Mobile,Spain
ORD-039187,CUS-07826,2025-08-07,Jackets,222.92,148.99,73.93,25.39,2,0,CMP-037,Organic Search,Mobile,Spain
ORD-039188,CUS-07826,2025-08-31,Jeans,68.59,43.55,25.04,1.65,1,0,CMP-044,Email,Mobile,Spain
ORD-039189,CUS-07826,2025-09-12,Jackets,349.42,220.45,128.97,18.0,3,0,CMP-098,Email,Mobile,Spain
ORD-039190,CUS-07826,2025-09-12,Jackets,116.34,73.36,42.98,5.93,1,0,CMP-118,Email,Mobile,Spain
ORD-039191,CUS-07826,2025-09-20,Jackets,339.87,217.51,115.11,22.65,3,1,CMP-097,Display Ads,Mobile,Spain
ORD-039192,CUS-07826,2025-09-29,Jackets,301.32,189.07,106.24,13.79,2,1,CMP-066,Google Search,Mobile,Spain
ORD-039193,CUS-07827,2025-05-01,Jeans,70.07,50.19,19.88,10.88,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-039194,CUS-07828,2024-05-18,Shoes,68.01,44.79,23.22,9.21,1,0,CMP-113,Google Search,Mobile,France
ORD-039195,CUS-07829,2024-05-21,Accessories,86.64,39.99,46.65,2.22,2,0,CMP-047,Organic Search,Tablet,France
ORD-039196,CUS-07829,2024-06-20,Jackets,276.68,168.85,107.84,4.73,2,0,CMP-008,Google Search,Tablet,France
ORD-039197,CUS-07829,2024-09-22,Beauty,36.22,16.05,20.17,2.0,2,0,CMP-074,Meta Ads,Tablet,France
ORD-039198,CUS-07829,2024-12-18,Jackets,98.38,65.7,32.68,11.12,1,0,CMP-008,Google Search,Tablet,France
ORD-039199,CUS-07829,2025-02-28,Dresses,81.31,45.88,30.92,2.09,1,1,CMP-074,Meta Ads,Tablet,France
ORD-039200,CUS-07829,2025-03-13,Sportswear,57.89,36.73,18.4,6.55,1,1,CMP-067,Email,Tablet,France
ORD-039201,CUS-07829,2025-04-03,Jackets,208.58,142.03,66.55,28.14,2,0,CMP-065,Affiliate,Tablet,France
ORD-039202,CUS-07829,2025-06-03,Jackets,137.04,88.82,48.22,10.99,1,0,CMP-008,Google Search,Tablet,France
ORD-039203,CUS-07829,2025-06-06,Jackets,105.9,71.24,27.33,12.84,1,1,CMP-067,Email,Tablet,France
ORD-039204,CUS-07829,2025-07-14,Bags,113.64,64.68,48.95,8.41,1,0,CMP-034,Email,Tablet,France
ORD-039205,CUS-07829,2025-08-22,Jackets,126.86,83.32,43.54,12.01,1,0,CMP-030,Affiliate,Tablet,France
ORD-039206,CUS-07829,2025-10-04,Jackets,79.35,53.7,18.59,10.15,1,1,CMP-008,Google Search,Tablet,France
ORD-039207,CUS-07829,2025-10-23,Jackets,183.03,112.93,70.1,5.18,1,0,CMP-008,Google Search,Tablet,France
ORD-039208,CUS-07829,2025-12-04,Jackets,156.65,103.07,53.58,15.14,2,0,CMP-047,Organic Search,Tablet,France
ORD-039209,CUS-07830,2024-11-26,Beauty,27.35,12.99,14.36,3.58,1,0,CMP-108,Email,Mobile,France
ORD-039210,CUS-07830,2024-11-26,Jeans,68.92,52.26,9.61,15.37,2,1,CMP-108,Email,Mobile,France
ORD-039211,CUS-07831,2024-03-13,Shoes,139.93,100.87,35.12,33.98,2,1,CMP-115,Email,Mobile,Netherlands
ORD-039212,CUS-07831,2024-04-13,Dresses,43.93,27.78,16.15,6.59,1,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-039213,CUS-07831,2024-06-17,Jeans,113.15,82.27,30.89,19.54,2,0,CMP-044,Email,Mobile,Netherlands
ORD-039214,CUS-07831,2024-12-13,Dresses,57.86,35.46,22.39,6.62,1,0,CMP-044,Email,Mobile,Netherlands
ORD-039215,CUS-07832,2023-08-13,Accessories,71.45,38.25,33.2,13.55,2,0,CMP-080,Affiliate,Desktop,Germany
ORD-039216,CUS-07832,2023-12-27,Accessories,42.31,23.35,18.96,9.59,1,0,CMP-031,Meta Ads,Desktop,Germany
ORD-039217,CUS-07832,2024-04-22,Jeans,47.06,32.98,14.08,6.13,1,0,CMP-090,Organic Search,Desktop,Germany
ORD-039218,CUS-07833,2025-05-22,Dresses,91.26,55.82,35.43,10.24,2,0,CMP-058,Display Ads,Mobile,Germany
ORD-039219,CUS-07833,2025-11-05,Accessories,35.88,16.75,19.13,1.34,1,0,CMP-109,TikTok Ads,Mobile,Germany
ORD-039220,CUS-07834,2024-05-31,Beauty,26.04,12.68,13.37,4.14,1,0,CMP-120,Google Search,Mobile,Italy
ORD-039221,CUS-07834,2025-04-29,Beauty,26.67,13.27,13.4,4.91,1,0,CMP-118,Email,Mobile,Italy
ORD-039222,CUS-07834,2025-05-12,Beauty,97.58,47.19,50.39,14.77,3,0,CMP-118,Email,Mobile,Italy
ORD-039223,CUS-07835,2024-12-03,Jeans,63.6,43.89,19.71,7.19,1,0,CMP-083,Email,Mobile,Poland
ORD-039224,CUS-07835,2025-06-12,Jeans,56.64,37.62,19.03,4.03,1,0,CMP-046,Affiliate,Mobile,Poland
ORD-039225,CUS-07835,2025-06-12,Accessories,23.15,12.07,11.07,3.69,1,0,CMP-032,Google Search,Mobile,Poland
ORD-039226,CUS-07835,2025-11-02,Dresses,186.18,107.74,78.44,9.71,2,0,CMP-034,Email,Mobile,Poland
ORD-039227,CUS-07836,2023-05-27,Shoes,75.93,47.79,28.14,6.47,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-039228,CUS-07836,2023-06-28,Shoes,70.08,44.38,25.7,6.43,1,0,CMP-073,Organic Search,Mobile,Germany
ORD-039229,CUS-07836,2023-09-12,Sportswear,70.88,46.08,24.8,9.97,1,0,CMP-045,Meta Ads,Mobile,Germany
ORD-039230,CUS-07836,2024-06-26,Shoes,141.71,87.33,54.39,8.85,2,0,CMP-025,Meta Ads,Mobile,Germany
ORD-039231,CUS-07836,2024-09-17,Beauty,36.15,17.09,19.06,4.55,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-039232,CUS-07836,2025-09-15,Shoes,60.45,40.56,19.89,9.48,1,0,CMP-084,Google Search,Mobile,Germany
ORD-039233,CUS-07837,2023-09-28,Beauty,23.31,11.92,11.39,5.07,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039234,CUS-07837,2023-12-18,Beauty,33.7,15.77,17.92,3.86,1,0,CMP-095,Affiliate,Mobile,Spain
ORD-039235,CUS-07837,2024-06-04,Beauty,20.48,9.72,10.76,2.66,1,0,CMP-031,Meta Ads,Mobile,Spain
ORD-039236,CUS-07837,2024-07-13,Beauty,56.28,26.57,29.71,6.99,2,0,CMP-034,Email,Mobile,Spain
ORD-039237,CUS-07837,2024-11-18,Beauty,29.09,13.07,16.01,2.04,1,0,CMP-020,Display Ads,Mobile,Spain
ORD-039238,CUS-07837,2025-08-05,Beauty,45.12,20.11,25.02,2.75,3,0,CMP-095,Affiliate,Mobile,Spain
ORD-039239,CUS-07838,2024-08-07,Beauty,55.87,25.92,29.95,5.85,2,0,CMP-081,Google Search,Mobile,Netherlands
ORD-039240,CUS-07838,2024-08-22,Beauty,37.26,17.44,19.82,4.26,1,0,CMP-013,Affiliate,Mobile,Netherlands
ORD-039241,CUS-07838,2025-04-24,Beauty,74.39,37.17,37.22,14.11,3,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-039242,CUS-07838,2025-07-15,Beauty,21.9,9.72,12.18,1.24,1,0,CMP-115,Email,Mobile,Netherlands
ORD-039243,CUS-07838,2025-07-28,Beauty,71.81,34.06,37.75,9.28,2,0,CMP-004,Affiliate,Mobile,Netherlands
ORD-039244,CUS-07839,2024-12-18,Accessories,35.51,18.39,17.12,5.35,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-039245,CUS-07839,2025-02-09,Accessories,32.3,14.59,17.71,0.13,1,0,CMP-036,TikTok Ads,Mobile,Spain
ORD-039246,CUS-07839,2025-05-16,Accessories,37.19,17.3,19.88,1.27,1,0,CMP-044,Email,Mobile,Spain
ORD-039247,CUS-07839,2025-07-10,Accessories,36.95,17.52,19.43,1.99,1,0,CMP-035,Meta Ads,Mobile,Spain
ORD-039248,CUS-07839,2025-09-19,Beauty,32.48,14.1,18.38,1.1,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039249,CUS-07839,2025-10-24,Shoes,185.76,113.05,72.72,9.14,2,0,CMP-037,Organic Search,Mobile,Spain
ORD-039250,CUS-07839,2025-11-11,Accessories,26.76,14.09,12.67,4.55,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-039251,CUS-07839,2025-12-04,Beauty,69.23,34.53,34.7,12.99,2,0,CMP-037,Organic Search,Mobile,Spain
ORD-039252,CUS-07840,2025-07-29,Dresses,77.6,44.6,33.0,3.49,1,0,CMP-044,Email,Desktop,Netherlands
ORD-039253,CUS-07840,2025-09-01,Dresses,174.05,103.75,70.3,14.59,2,0,CMP-107,Meta Ads,Desktop,Netherlands
ORD-039254,CUS-07840,2025-09-10,Bags,197.08,106.19,90.89,3.28,2,0,CMP-044,Email,Desktop,Netherlands
ORD-039255,CUS-07840,2025-10-09,Dresses,54.7,35.69,19.01,10.19,1,0,CMP-115,Email,Desktop,Netherlands
ORD-039256,CUS-07840,2025-10-09,Jeans,85.26,54.75,30.51,3.04,1,0,CMP-031,Meta Ads,Desktop,Netherlands
ORD-039257,CUS-07840,2025-11-08,Dresses,134.6,78.94,55.65,8.93,2,0,CMP-078,Meta Ads,Desktop,Netherlands
ORD-039258,CUS-07841,2025-08-15,Jeans,107.66,79.37,28.29,20.36,2,0,CMP-067,Email,Desktop,France
ORD-039259,CUS-07842,2023-09-15,Beauty,19.34,9.73,9.61,3.82,1,0,CMP-118,Email,Mobile,Italy
ORD-039260,CUS-07842,2024-03-24,Accessories,39.28,20.15,19.13,5.49,1,0,CMP-028,Display Ads,Mobile,Italy
ORD-039261,CUS-07842,2024-09-03,Beauty,23.69,13.45,10.24,8.33,1,0,CMP-003,TikTok Ads,Mobile,Italy
ORD-039262,CUS-07843,2024-04-06,Shoes,77.26,50.96,26.3,10.61,1,0,CMP-047,Organic Search,Mobile,France
ORD-039263,CUS-07843,2024-05-23,Sportswear,50.32,33.37,16.95,8.22,1,0,CMP-108,Email,Mobile,France
ORD-039264,CUS-07843,2024-07-18,Accessories,29.18,14.19,14.99,2.36,1,0,CMP-108,Email,Mobile,France
ORD-039265,CUS-07843,2024-10-26,Accessories,103.29,50.32,52.97,8.53,2,0,CMP-108,Email,Mobile,France
ORD-039266,CUS-07843,2025-06-29,Accessories,40.43,21.02,19.4,6.29,1,0,CMP-047,Organic Search,Mobile,France
ORD-039267,CUS-07843,2025-08-07,Accessories,22.17,11.45,5.61,3.29,1,1,CMP-047,Organic Search,Mobile,France
ORD-039268,CUS-07844,2025-04-20,Sportswear,134.04,89.76,44.27,23.44,2,0,CMP-050,Meta Ads,Mobile,France
ORD-039269,CUS-07844,2025-06-08,Shoes,58.79,41.12,17.67,12.1,1,0,CMP-108,Email,Mobile,France
ORD-039270,CUS-07844,2025-06-17,Jeans,109.04,101.89,7.15,55.3,2,0,CMP-108,Email,Mobile,France
ORD-039271,CUS-07844,2025-10-04,Jeans,104.58,86.34,10.7,34.68,2,1,CMP-047,Organic Search,Mobile,France
ORD-039272,CUS-07844,2025-11-20,Jeans,35.13,31.69,3.44,15.98,1,0,CMP-051,Display Ads,Mobile,France
ORD-039273,CUS-07845,2024-03-19,Sportswear,49.65,31.69,17.96,5.94,1,0,CMP-047,Organic Search,Mobile,France
ORD-039274,CUS-07845,2024-04-24,Jeans,133.63,84.23,43.71,2.23,2,1,CMP-108,Email,Mobile,France
ORD-039275,CUS-07845,2024-08-01,Jackets,97.55,68.86,28.69,17.21,1,0,CMP-108,Email,Mobile,France
ORD-039276,CUS-07845,2024-12-23,Jeans,45.66,32.23,13.44,6.32,1,0,CMP-047,Organic Search,Mobile,France
ORD-039277,CUS-07845,2025-07-14,Jeans,132.67,87.98,44.69,9.23,2,0,CMP-108,Email,Mobile,France
ORD-039278,CUS-07845,2025-09-20,Jeans,76.85,53.69,23.16,9.75,1,0,CMP-113,Google Search,Mobile,France
ORD-039279,CUS-07845,2025-10-08,Jeans,65.58,41.73,23.85,1.73,1,0,CMP-006,Affiliate,Mobile,France
ORD-039280,CUS-07846,2025-06-29,Shoes,65.82,43.4,22.42,9.0,1,0,CMP-048,Affiliate,Tablet,Germany
ORD-039281,CUS-07847,2023-09-17,Jeans,42.99,32.5,10.49,9.42,1,0,CMP-044,Email,Mobile,Netherlands
ORD-039282,CUS-07847,2023-10-05,Jeans,62.49,52.83,9.66,22.72,1,0,CMP-081,Google Search,Mobile,Netherlands
ORD-039283,CUS-07847,2024-03-30,Bags,96.36,67.75,28.61,31.47,1,0,CMP-013,Affiliate,Mobile,Netherlands
ORD-039284,CUS-07848,2025-11-09,Beauty,24.06,11.12,12.93,2.42,1,0,CMP-053,Organic Search,Mobile,UK
ORD-039285,CUS-07848,2025-11-22,Sportswear,170.85,103.28,67.57,10.34,3,0,CMP-098,Email,Mobile,UK
ORD-039286,CUS-07848,2025-12-05,Jeans,66.9,44.45,22.46,4.79,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-039287,CUS-07848,2025-12-15,Sportswear,56.77,38.99,17.77,11.64,1,0,CMP-098,Email,Mobile,UK
ORD-039288,CUS-07849,2023-10-13,Shoes,86.45,52.36,34.1,3.81,1,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-039289,CUS-07849,2025-05-26,Accessories,21.95,11.56,10.39,3.75,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-039290,CUS-07849,2025-10-22,Shoes,89.67,56.8,32.87,8.27,1,0,CMP-009,Google Search,Desktop,Germany
ORD-039291,CUS-07849,2025-10-27,Dresses,92.53,57.15,35.38,11.38,1,0,CMP-085,Email,Desktop,Germany
ORD-039292,CUS-07849,2025-11-06,Shoes,71.51,46.35,25.16,8.4,1,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-039293,CUS-07849,2025-11-18,Jackets,300.71,208.18,92.53,46.25,2,0,CMP-001,Google Search,Desktop,Germany
ORD-039294,CUS-07850,2024-05-15,Accessories,30.99,17.1,13.89,7.02,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-039295,CUS-07850,2024-12-03,Accessories,41.48,21.55,19.93,6.41,1,0,CMP-098,Email,Mobile,UK
ORD-039296,CUS-07851,2025-08-11,Beauty,24.17,11.72,12.45,3.73,1,0,CMP-014,Meta Ads,Desktop,UK
ORD-039297,CUS-07851,2025-09-25,Beauty,34.51,15.58,18.94,2.57,1,0,CMP-094,Email,Desktop,UK
ORD-039298,CUS-07851,2025-10-22,Beauty,39.56,17.97,21.59,3.22,1,0,CMP-033,Affiliate,Desktop,UK
ORD-039299,CUS-07851,2025-11-17,Beauty,87.96,40.98,46.98,9.61,2,0,CMP-091,Email,Desktop,UK
ORD-039300,CUS-07852,2024-05-20,Dresses,55.29,35.5,19.8,9.24,1,0,CMP-056,Organic Search,Tablet,Germany
ORD-039301,CUS-07853,2025-07-16,Dresses,68.74,46.51,18.72,15.82,1,1,CMP-062,TikTok Ads,Mobile,Germany
ORD-039302,CUS-07853,2025-08-16,Bags,103.0,59.92,43.08,10.05,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-039303,CUS-07853,2025-10-06,Beauty,17.27,8.65,8.62,3.32,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-039304,CUS-07854,2025-08-16,Accessories,28.35,16.24,12.11,7.75,1,0,CMP-061,Display Ads,Mobile,Netherlands
ORD-039305,CUS-07854,2025-09-17,Accessories,43.85,23.97,15.79,9.41,2,1,CMP-074,Meta Ads,Mobile,Netherlands
ORD-039306,CUS-07854,2025-12-05,Dresses,58.09,40.46,12.2,15.47,1,1,CMP-044,Email,Mobile,Netherlands
ORD-039307,CUS-07855,2024-01-23,Sportswear,107.66,61.83,45.83,0.81,2,0,CMP-095,Affiliate,Desktop,Spain
ORD-039308,CUS-07855,2024-03-28,Accessories,31.29,16.59,14.7,5.57,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-039309,CUS-07855,2024-08-06,Jeans,53.29,33.8,19.49,1.22,1,0,CMP-095,Affiliate,Desktop,Spain
ORD-039310,CUS-07855,2025-04-30,Jeans,195.85,142.25,53.61,33.58,2,0,CMP-088,Google Search,Desktop,Spain
ORD-039311,CUS-07855,2025-09-22,Sportswear,51.26,31.95,19.31,4.8,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-039312,CUS-07856,2025-12-14,Bags,112.04,72.66,39.38,25.05,1,0,CMP-080,Affiliate,Desktop,Germany
ORD-039313,CUS-07856,2025-12-14,Accessories,47.33,25.2,22.13,8.66,1,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-039314,CUS-07856,2025-12-14,Shoes,262.91,175.1,87.81,38.99,3,0,CMP-001,Google Search,Desktop,Germany
ORD-039315,CUS-07857,2024-06-05,Bags,81.82,45.01,36.82,3.1,1,0,CMP-085,Email,Desktop,Germany
ORD-039316,CUS-07857,2024-09-30,Shoes,108.66,67.77,40.89,8.18,1,0,CMP-056,Organic Search,Desktop,Germany
ORD-039317,CUS-07857,2025-03-08,Shoes,174.85,119.81,55.04,31.72,2,0,CMP-085,Email,Desktop,Germany
ORD-039318,CUS-07857,2025-04-20,Shoes,78.73,51.36,27.36,9.83,1,0,CMP-001,Google Search,Desktop,Germany
ORD-039319,CUS-07857,2025-05-02,Accessories,29.04,13.08,15.96,0.02,1,0,CMP-099,TikTok Ads,Desktop,Germany
ORD-039320,CUS-07857,2025-05-20,Jeans,113.86,72.43,41.44,2.95,2,0,CMP-035,Meta Ads,Desktop,Germany
ORD-039321,CUS-07858,2024-06-14,Jeans,100.32,90.4,9.92,45.49,2,0,CMP-067,Email,Mobile,Spain
ORD-039322,CUS-07858,2024-11-29,Jeans,145.87,124.72,21.15,55.3,2,0,CMP-060,TikTok Ads,Mobile,Spain
ORD-039323,CUS-07858,2024-12-21,Dresses,67.62,45.65,21.98,15.37,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039324,CUS-07858,2025-02-23,Jeans,53.37,39.99,13.37,11.14,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039325,CUS-07858,2025-05-14,Jeans,76.32,66.58,9.74,31.07,1,0,CMP-108,Email,Mobile,Spain
ORD-039326,CUS-07858,2025-07-23,Jeans,35.64,30.47,5.18,13.49,1,0,CMP-039,TikTok Ads,Mobile,Spain
ORD-039327,CUS-07858,2025-08-04,Sportswear,90.27,63.36,26.91,20.89,2,0,CMP-089,TikTok Ads,Mobile,Spain
ORD-039328,CUS-07858,2025-08-23,Jeans,45.87,42.27,3.6,22.3,1,0,CMP-045,Meta Ads,Mobile,Spain
ORD-039329,CUS-07858,2025-09-15,Jeans,52.2,42.42,9.78,16.22,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039330,CUS-07858,2025-09-28,Jeans,43.1,38.21,4.89,18.53,1,0,CMP-051,Display Ads,Mobile,Spain
ORD-039331,CUS-07858,2025-10-03,Jeans,58.34,51.29,7.04,24.39,1,0,CMP-066,Google Search,Mobile,Spain
ORD-039332,CUS-07859,2023-11-28,Jeans,69.93,46.87,23.07,5.66,1,0,CMP-116,TikTok Ads,Desktop,Netherlands
ORD-039333,CUS-07860,2025-03-06,Sportswear,56.82,38.18,18.64,10.16,1,0,CMP-031,Meta Ads,Desktop,Germany
ORD-039334,CUS-07860,2025-04-11,Shoes,71.81,51.02,20.79,16.16,1,0,CMP-001,Google Search,Desktop,Germany
ORD-039335,CUS-07860,2025-09-04,Shoes,72.56,49.46,23.1,12.71,1,0,CMP-031,Meta Ads,Desktop,Germany
ORD-039336,CUS-07861,2023-12-27,Beauty,21.71,11.39,10.32,5.41,1,0,CMP-115,Email,Mobile,Netherlands
ORD-039337,CUS-07862,2024-04-23,Sportswear,36.36,22.15,14.21,2.49,1,0,CMP-065,Affiliate,Desktop,France
ORD-039338,CUS-07862,2024-05-10,Sportswear,46.57,28.11,18.46,2.75,1,0,CMP-039,TikTok Ads,Desktop,France
ORD-039339,CUS-07862,2024-05-12,Jackets,163.47,107.64,49.43,15.93,1,1,CMP-086,Meta Ads,Desktop,France
ORD-039340,CUS-07862,2024-11-14,Sportswear,183.36,110.72,72.64,10.88,3,0,CMP-034,Email,Desktop,France
ORD-039341,CUS-07862,2024-12-12,Sportswear,67.96,39.41,28.55,1.18,1,0,CMP-047,Organic Search,Desktop,France
ORD-039342,CUS-07862,2025-02-08,Shoes,93.23,57.0,36.23,5.05,1,0,CMP-104,TikTok Ads,Desktop,France
ORD-039343,CUS-07862,2025-02-11,Bags,228.01,125.03,102.98,7.9,3,0,CMP-114,Google Search,Desktop,France
ORD-039344,CUS-07862,2025-02-18,Jeans,64.93,44.44,20.49,6.74,1,0,CMP-034,Email,Desktop,France
ORD-039345,CUS-07862,2025-04-15,Sportswear,73.42,43.4,30.02,2.72,1,0,CMP-047,Organic Search,Desktop,France
ORD-039346,CUS-07862,2025-04-20,Sportswear,103.03,59.68,35.42,1.67,2,1,CMP-065,Affiliate,Desktop,France
ORD-039347,CUS-07862,2025-06-19,Accessories,51.95,24.25,27.7,1.95,2,0,CMP-106,Meta Ads,Desktop,France
ORD-039348,CUS-07862,2025-07-30,Sportswear,89.45,53.85,35.6,5.02,2,0,CMP-034,Email,Desktop,France
ORD-039349,CUS-07862,2025-08-17,Sportswear,119.27,73.42,40.98,9.55,2,1,CMP-034,Email,Desktop,France
ORD-039350,CUS-07862,2025-08-18,Sportswear,74.95,43.2,31.75,0.85,1,0,CMP-047,Organic Search,Desktop,France
ORD-039351,CUS-07862,2025-08-30,Sportswear,48.27,31.25,17.01,6.56,1,0,CMP-050,Meta Ads,Desktop,France
ORD-039352,CUS-07862,2025-09-01,Jeans,177.89,115.92,61.97,9.08,2,0,CMP-039,TikTok Ads,Desktop,France
ORD-039353,CUS-07862,2025-09-07,Sportswear,109.06,66.98,42.08,8.45,2,0,CMP-114,Google Search,Desktop,France
ORD-039354,CUS-07862,2025-09-25,Sportswear,82.86,49.5,33.36,3.98,1,0,CMP-034,Email,Desktop,France
ORD-039355,CUS-07862,2025-10-24,Sportswear,82.71,52.41,27.69,9.23,1,1,CMP-047,Organic Search,Desktop,France
ORD-039356,CUS-07862,2025-11-25,Sportswear,55.04,34.18,20.85,4.93,1,0,CMP-034,Email,Desktop,France
ORD-039357,CUS-07863,2025-06-14,Jackets,195.65,124.0,65.09,11.02,2,1,CMP-106,Meta Ads,Mobile,Spain
ORD-039358,CUS-07863,2025-06-29,Accessories,25.89,13.89,12.0,4.98,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-039359,CUS-07863,2025-08-13,Accessories,106.09,56.32,49.78,19.05,2,0,CMP-108,Email,Mobile,Spain
ORD-039360,CUS-07863,2025-09-15,Jeans,59.02,41.57,17.46,8.02,1,0,CMP-098,Email,Mobile,Spain
ORD-039361,CUS-07864,2025-09-21,Beauty,21.37,11.34,10.03,5.64,1,0,CMP-088,Google Search,Desktop,Spain
ORD-039362,CUS-07864,2025-10-01,Beauty,52.75,23.66,29.09,3.59,2,0,CMP-088,Google Search,Desktop,Spain
ORD-039363,CUS-07864,2025-11-12,Sportswear,95.36,62.7,32.66,14.65,1,0,CMP-017,Organic Search,Desktop,Spain
ORD-039364,CUS-07864,2025-12-08,Beauty,17.35,8.44,8.9,2.76,1,0,CMP-088,Google Search,Desktop,Spain
ORD-039365,CUS-07864,2025-12-21,Beauty,27.32,14.36,12.96,6.87,1,0,CMP-050,Meta Ads,Desktop,Spain
