customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile
CUS-08416,55+,Female,Germany,New,Meta Ads,2025-12-07,Shoes,Mobile,New Customers
CUS-08417,35-44,Female,UK,Returning,Organic Search,2024-06-28,Jeans,Mobile,Hibernating
CUS-08418,25-34,Male,UK,Returning,Meta Ads,2024-04-22,Sportswear,Mobile,Potential Loyalists
CUS-08419,25-34,Female,France,Returning,Organic Search,2024-11-30,Beauty,Mobile,Hibernating
CUS-08420,55+,Female,France,Returning,Google Search,2023-07-23,Bags,Mobile,High-Value Customers
CUS-08421,45-54,Female,Germany,Returning,Organic Search,2024-06-19,Shoes,Mobile,Potential Loyalists
CUS-08422,45-54,Male,Netherlands,Returning,Meta Ads,2024-12-02,Jackets,Mobile,High-Value Customers
CUS-08423,25-34,Male,Germany,Returning,Google Search,2023-05-21,Dresses,Mobile,At Risk
CUS-08424,25-34,Female,UK,Returning,TikTok Ads,2024-10-25,Jeans,Mobile,Hibernating
CUS-08425,35-44,Female,Germany,Returning,Organic Search,2024-02-06,Jeans,Mobile,Loyal Customers
CUS-08426,18-24,Male,Italy,Returning,TikTok Ads,2023-04-12,Bags,Mobile,At Risk
CUS-08427,35-44,Male,Poland,New,Google Search,2025-12-08,Sportswear,Desktop,New Customers
CUS-08428,55+,Female,Spain,Returning,Google Search,2024-05-16,Dresses,Desktop,High-Value Customers
CUS-08429,25-34,Female,Germany,Returning,Meta Ads,2024-04-26,Shoes,Mobile,Discount Seekers
CUS-08430,25-34,Female,France,Returning,TikTok Ads,2024-03-15,Shoes,Mobile,Potential Loyalists
CUS-08431,25-34,Female,Germany,Returning,Affiliate,2024-11-06,Sportswear,Mobile,Discount Seekers
CUS-08432,55+,Male,Italy,Returning,Meta Ads,2025-07-07,Jeans,Mobile,Discount Seekers
CUS-08433,25-34,Male,Germany,Returning,Google Search,2023-09-14,Dresses,Mobile,At Risk
CUS-08434,25-34,Female,Germany,Returning,Organic Search,2024-06-18,Bags,Desktop,Champions
CUS-08435,35-44,Male,UK,Returning,Organic Search,2023-09-25,Jeans,Mobile,Loyal Customers
CUS-08436,35-44,Male,France,Returning,TikTok Ads,2023-12-16,Sportswear,Desktop,Champions
CUS-08437,35-44,Female,Spain,Returning,Google Search,2023-08-02,Dresses,Mobile,Loyal Customers
CUS-08438,35-44,Female,France,Returning,TikTok Ads,2023-08-26,Dresses,Mobile,High-Value Customers
CUS-08439,55+,Male,Netherlands,Returning,Organic Search,2023-02-19,Accessories,Mobile,Loyal Customers
CUS-08440,25-34,Female,Germany,Returning,Google Search,2023-08-24,Dresses,Mobile,At Risk
CUS-08441,18-24,Female,Spain,Returning,Email,2024-05-02,Shoes,Desktop,At Risk
CUS-08442,35-44,Female,Poland,Returning,Display Ads,2024-08-30,Jeans,Mobile,At Risk
CUS-08443,18-24,Female,Italy,Returning,Google Search,2023-12-06,Shoes,Mobile,Loyal Customers
CUS-08444,45-54,Female,Germany,New,Google Search,2025-10-04,Accessories,Mobile,New Customers
CUS-08445,45-54,Non-binary/Other,Germany,Returning,Google Search,2023-06-11,Jeans,Mobile,At Risk
CUS-08446,45-54,Female,UK,New,Google Search,2025-09-17,Beauty,Mobile,New Customers
CUS-08447,35-44,Male,Germany,Returning,Google Search,2025-03-02,Shoes,Desktop,Loyal Customers
CUS-08448,18-24,Male,Netherlands,Returning,Meta Ads,2023-04-12,Beauty,Desktop,Hibernating
CUS-08449,25-34,Male,UK,Returning,Google Search,2025-03-03,Sportswear,Desktop,Champions
CUS-08450,25-34,Male,France,Returning,Google Search,2024-07-02,Jeans,Desktop,At Risk
CUS-08451,25-34,Male,Spain,New,Meta Ads,2025-08-23,Beauty,Mobile,New Customers
CUS-08452,25-34,Female,Italy,Returning,Organic Search,2023-11-19,Accessories,Desktop,Loyal Customers
CUS-08453,45-54,Male,Spain,Returning,Google Search,2023-09-19,Accessories,Desktop,Hibernating
CUS-08454,45-54,Male,Germany,Returning,Organic Search,2023-11-10,Accessories,Desktop,Loyal Customers
CUS-08455,25-34,Female,Italy,Returning,Meta Ads,2024-01-26,Shoes,Desktop,Discount Seekers
CUS-08456,25-34,Female,Germany,Returning,Meta Ads,2025-01-01,Shoes,Mobile,Discount Seekers
CUS-08457,35-44,Male,Italy,Returning,TikTok Ads,2024-11-24,Beauty,Mobile,Potential Loyalists
CUS-08458,25-34,Male,Spain,Returning,Google Search,2025-07-28,Accessories,Mobile,Potential Loyalists
CUS-08459,35-44,Female,UK,Returning,Google Search,2023-10-09,Accessories,Mobile,Loyal Customers
CUS-08460,25-34,Female,UK,Returning,Meta Ads,2023-06-03,Sportswear,Mobile,Discount Seekers
CUS-08461,25-34,Male,UK,Returning,Meta Ads,2023-10-19,Jeans,Desktop,At Risk
CUS-08462,45-54,Female,France,Returning,Google Search,2023-02-07,Shoes,Mobile,Champions
CUS-08463,25-34,Female,France,New,Google Search,2025-10-24,Sportswear,Desktop,New Customers
CUS-08464,45-54,Female,Germany,Returning,Meta Ads,2023-12-27,Bags,Mobile,Champions
CUS-08465,35-44,Female,Germany,New,Meta Ads,2025-11-13,Sportswear,Mobile,New Customers
CUS-08466,35-44,Male,Germany,New,Meta Ads,2025-06-29,Beauty,Mobile,New Customers
CUS-08467,18-24,Male,France,Returning,TikTok Ads,2023-03-29,Bags,Mobile,Champions
CUS-08468,45-54,Male,UK,Returning,Google Search,2024-12-08,Jeans,Mobile,Hibernating
CUS-08469,35-44,Male,UK,Returning,Organic Search,2024-09-27,Shoes,Tablet,Loyal Customers
CUS-08470,25-34,Female,Netherlands,New,Google Search,2025-11-09,Accessories,Mobile,New Customers
CUS-08471,25-34,Female,Italy,Returning,Meta Ads,2023-09-29,Shoes,Mobile,At Risk
CUS-08472,25-34,Male,UK,Returning,Google Search,2024-12-21,Dresses,Mobile,High-Value Customers
CUS-08473,18-24,Non-binary/Other,Germany,New,Google Search,2025-10-16,Accessories,Desktop,New Customers
CUS-08474,55+,Female,Germany,Returning,Email,2024-08-12,Sportswear,Desktop,Discount Seekers
CUS-08475,55+,Male,UK,Returning,TikTok Ads,2025-05-03,Shoes,Mobile,Potential Loyalists
CUS-08476,18-24,Female,Germany,Returning,Email,2023-07-17,Jeans,Desktop,Discount Seekers
CUS-08477,25-34,Male,Germany,Returning,Meta Ads,2023-08-24,Shoes,Mobile,Loyal Customers
CUS-08478,45-54,Female,Italy,Returning,Affiliate,2023-01-13,Shoes,Tablet,At Risk
CUS-08479,25-34,Female,Germany,Returning,Google Search,2023-09-13,Bags,Mobile,Champions
CUS-08480,35-44,Female,Spain,Returning,Google Search,2025-02-02,Bags,Desktop,High-Value Customers
CUS-08481,35-44,Female,Italy,Returning,Organic Search,2024-08-16,Shoes,Desktop,High-Value Customers
CUS-08482,25-34,Male,Germany,New,TikTok Ads,2025-09-20,Beauty,Desktop,New Customers
CUS-08483,18-24,Female,UK,New,Meta Ads,2025-06-02,Accessories,Mobile,New Customers
CUS-08484,18-24,Female,UK,Returning,Google Search,2023-09-22,Shoes,Tablet,At Risk
CUS-08485,25-34,Male,France,Returning,Organic Search,2023-10-16,Shoes,Mobile,Potential Loyalists
CUS-08486,25-34,Male,France,Returning,Meta Ads,2024-04-04,Dresses,Mobile,At Risk
CUS-08487,55+,Female,Germany,Returning,Email,2024-06-01,Bags,Mobile,At Risk
CUS-08488,45-54,Female,France,New,Google Search,2025-11-18,Shoes,Desktop,New Customers
CUS-08489,55+,Female,Italy,Returning,Email,2023-11-09,Jeans,Mobile,Loyal Customers
CUS-08490,25-34,Female,Italy,Returning,Email,2024-07-14,Jeans,Desktop,Discount Seekers
CUS-08491,25-34,Female,Germany,Returning,Google Search,2023-02-08,Accessories,Mobile,Loyal Customers
CUS-08492,55+,Female,Poland,Returning,Meta Ads,2023-11-17,Jeans,Mobile,At Risk
CUS-08493,25-34,Female,Italy,Returning,Organic Search,2023-08-22,Jeans,Desktop,Loyal Customers
CUS-08494,45-54,Male,France,Returning,Organic Search,2024-01-11,Dresses,Mobile,Loyal Customers
CUS-08495,35-44,Female,UK,Returning,Email,2024-05-17,Jackets,Tablet,Champions
CUS-08496,55+,Male,France,Returning,Meta Ads,2023-11-12,Beauty,Mobile,Potential Loyalists
CUS-08497,25-34,Female,Germany,Returning,TikTok Ads,2023-01-14,Bags,Mobile,At Risk
CUS-08498,25-34,Female,UK,New,Meta Ads,2025-06-02,Shoes,Mobile,New Customers
CUS-08499,25-34,Male,Italy,Returning,Meta Ads,2023-09-24,Shoes,Desktop,At Risk
CUS-08500,45-54,Male,Spain,Returning,Meta Ads,2024-05-05,Bags,Tablet,At Risk
CUS-08501,25-34,Female,France,Returning,Affiliate,2024-04-23,Shoes,Mobile,Loyal Customers
CUS-08502,35-44,Male,Italy,Returning,Email,2023-02-25,Sportswear,Tablet,Champions
CUS-08503,35-44,Female,Germany,Returning,Google Search,2024-01-22,Bags,Mobile,At Risk
CUS-08504,25-34,Male,Netherlands,Returning,Meta Ads,2023-02-23,Shoes,Desktop,At Risk
CUS-08505,35-44,Male,Poland,New,Meta Ads,2025-08-11,Sportswear,Mobile,New Customers
CUS-08506,25-34,Male,Germany,Returning,Meta Ads,2024-05-15,Jeans,Desktop,Loyal Customers
CUS-08507,25-34,Male,Germany,Returning,Email,2023-07-20,Shoes,Desktop,Hibernating
CUS-08508,45-54,Female,France,Returning,Affiliate,2024-09-14,Bags,Mobile,Champions
CUS-08509,25-34,Male,UK,Returning,Display Ads,2023-12-01,Bags,Desktop,At Risk
CUS-08510,35-44,Female,France,Returning,Email,2023-08-15,Accessories,Mobile,Loyal Customers
CUS-08511,25-34,Female,Spain,Returning,Organic Search,2024-04-15,Dresses,Mobile,At Risk
CUS-08512,45-54,Female,France,Returning,Google Search,2023-10-11,Beauty,Mobile,Potential Loyalists
CUS-08513,25-34,Male,Spain,Returning,Organic Search,2023-08-05,Jeans,Mobile,Hibernating
CUS-08514,18-24,Female,UK,Returning,Email,2023-09-03,Shoes,Mobile,Champions
CUS-08515,18-24,Female,Germany,New,Google Search,2025-06-28,Beauty,Mobile,New Customers
CUS-08516,35-44,Female,UK,Returning,Email,2024-08-11,Dresses,Mobile,Loyal Customers
CUS-08517,25-34,Male,Germany,Returning,Display Ads,2024-01-30,Shoes,Mobile,At Risk
CUS-08518,25-34,Female,Italy,Returning,Organic Search,2024-08-16,Dresses,Desktop,Loyal Customers
CUS-08519,25-34,Female,Spain,Returning,Meta Ads,2024-04-11,Sportswear,Mobile,Champions
CUS-08520,25-34,Male,Germany,Returning,Google Search,2024-06-25,Jeans,Mobile,Hibernating
CUS-08521,25-34,Female,France,Returning,Google Search,2025-01-25,Bags,Desktop,Champions
CUS-08522,35-44,Male,UK,Returning,Affiliate,2024-07-17,Shoes,Mobile,Loyal Customers
CUS-08523,35-44,Female,Italy,Returning,Google Search,2023-12-21,Beauty,Mobile,Hibernating
CUS-08524,25-34,Female,UK,Returning,Organic Search,2023-12-15,Jeans,Desktop,Hibernating
CUS-08525,55+,Male,Italy,Returning,Meta Ads,2024-10-29,Sportswear,Desktop,Discount Seekers
CUS-08526,35-44,Male,Poland,Returning,Google Search,2024-01-31,Shoes,Mobile,Potential Loyalists
CUS-08527,45-54,Male,Germany,New,Organic Search,2025-09-14,Accessories,Mobile,New Customers
CUS-08528,45-54,Male,Spain,Returning,Organic Search,2024-07-27,Shoes,Mobile,Hibernating
CUS-08529,25-34,Female,Germany,Returning,Meta Ads,2023-01-30,Jeans,Mobile,Loyal Customers
CUS-08530,25-34,Female,Spain,Returning,Organic Search,2024-04-09,Beauty,Mobile,Hibernating
CUS-08531,18-24,Male,Netherlands,Returning,Meta Ads,2024-06-21,Sportswear,Tablet,Champions
CUS-08532,55+,Female,Germany,Returning,Email,2024-06-03,Shoes,Mobile,Discount Seekers
CUS-08533,25-34,Female,France,Returning,Affiliate,2024-06-26,Bags,Mobile,At Risk
CUS-08534,35-44,Male,Germany,New,Google Search,2025-10-21,Shoes,Desktop,New Customers
CUS-08535,35-44,Female,Spain,New,Google Search,2025-11-11,Accessories,Mobile,New Customers
CUS-08536,25-34,Male,France,Returning,Google Search,2023-01-25,Shoes,Desktop,Loyal Customers
CUS-08537,35-44,Male,Netherlands,Returning,Organic Search,2023-12-02,Sportswear,Mobile,Potential Loyalists
CUS-08538,18-24,Female,Germany,Returning,Meta Ads,2024-04-29,Shoes,Desktop,Hibernating
CUS-08539,25-34,Female,Spain,New,TikTok Ads,2025-09-17,Sportswear,Desktop,New Customers
CUS-08540,25-34,Female,France,New,Organic Search,2025-06-26,Accessories,Mobile,New Customers
CUS-08541,18-24,Male,UK,Returning,Google Search,2024-07-08,Shoes,Desktop,Loyal Customers
CUS-08542,45-54,Female,UK,Returning,Email,2023-04-26,Bags,Mobile,At Risk
CUS-08543,55+,Female,Poland,Returning,Organic Search,2024-10-26,Accessories,Mobile,Potential Loyalists
CUS-08544,18-24,Female,Spain,Returning,Email,2024-11-08,Shoes,Desktop,Loyal Customers
CUS-08545,45-54,Female,Italy,Returning,Google Search,2023-07-13,Shoes,Desktop,Discount Seekers
CUS-08546,25-34,Male,Germany,New,Affiliate,2025-10-03,Accessories,Mobile,New Customers
CUS-08547,35-44,Female,Italy,New,Google Search,2025-11-16,Accessories,Desktop,New Customers
CUS-08548,45-54,Male,Germany,Returning,Email,2023-10-28,Dresses,Desktop,High-Value Customers
CUS-08549,35-44,Female,Italy,Returning,TikTok Ads,2024-06-28,Beauty,Mobile,Potential Loyalists
CUS-08550,25-34,Female,Germany,Returning,Organic Search,2023-10-30,Shoes,Desktop,Discount Seekers
CUS-08551,45-54,Male,Spain,Returning,Display Ads,2023-10-21,Jeans,Mobile,At Risk
CUS-08552,18-24,Female,UK,Returning,Google Search,2023-03-23,Jeans,Mobile,At Risk
CUS-08553,25-34,Female,Italy,Returning,Email,2023-04-06,Jeans,Mobile,Loyal Customers
CUS-08554,35-44,Female,France,Returning,Meta Ads,2024-06-21,Jackets,Desktop,Champions
CUS-08555,55+,Female,France,New,TikTok Ads,2025-08-17,Beauty,Mobile,New Customers
CUS-08556,35-44,Male,Netherlands,Returning,Google Search,2023-04-20,Sportswear,Mobile,Champions
CUS-08557,35-44,Male,France,Returning,Google Search,2025-01-12,Jackets,Desktop,Champions
CUS-08558,25-34,Female,Germany,Returning,Google Search,2024-09-11,Bags,Mobile,At Risk
CUS-08559,25-34,Male,UK,Returning,Affiliate,2024-03-31,Beauty,Mobile,Hibernating
CUS-08560,25-34,Male,Italy,Returning,Email,2024-10-15,Shoes,Mobile,Loyal Customers
CUS-08561,55+,Female,Germany,Returning,TikTok Ads,2023-03-31,Beauty,Desktop,Hibernating
CUS-08562,35-44,Female,Spain,Returning,Meta Ads,2023-06-07,Sportswear,Mobile,Discount Seekers
CUS-08563,55+,Male,Germany,Returning,Meta Ads,2024-01-19,Accessories,Desktop,Hibernating
CUS-08564,25-34,Non-binary/Other,France,Returning,Email,2024-06-08,Beauty,Mobile,Hibernating
CUS-08565,25-34,Female,Italy,Returning,TikTok Ads,2023-04-27,Shoes,Desktop,At Risk
CUS-08566,35-44,Male,Italy,Returning,Google Search,2023-01-28,Accessories,Mobile,Loyal Customers
CUS-08567,35-44,Male,Germany,Returning,TikTok Ads,2025-04-30,Beauty,Desktop,Potential Loyalists
CUS-08568,18-24,Male,Netherlands,Returning,Google Search,2025-08-22,Shoes,Mobile,Discount Seekers
CUS-08569,25-34,Female,France,Returning,Email,2024-03-27,Dresses,Desktop,At Risk
CUS-08570,25-34,Male,Germany,Returning,Affiliate,2023-02-23,Accessories,Mobile,Hibernating
CUS-08571,55+,Female,Poland,Returning,Google Search,2023-11-28,Bags,Tablet,High-Value Customers
CUS-08572,55+,Male,Poland,Returning,Meta Ads,2023-08-14,Jeans,Mobile,Loyal Customers
CUS-08573,35-44,Female,Spain,Returning,Meta Ads,2025-04-29,Sportswear,Mobile,Potential Loyalists
CUS-08574,45-54,Male,Germany,Returning,Organic Search,2024-05-13,Bags,Mobile,At Risk
CUS-08575,25-34,Male,UK,Returning,Google Search,2025-02-03,Sportswear,Mobile,Champions
CUS-08576,35-44,Female,Germany,New,Google Search,2025-12-04,Beauty,Mobile,New Customers
CUS-08577,45-54,Female,UK,Returning,Meta Ads,2024-03-27,Accessories,Desktop,Hibernating
CUS-08578,45-54,Male,Germany,Returning,Organic Search,2024-07-03,Jeans,Mobile,At Risk
CUS-08579,25-34,Male,Italy,Returning,Google Search,2024-12-05,Accessories,Desktop,Potential Loyalists
CUS-08580,35-44,Male,Germany,Returning,Affiliate,2023-05-13,Shoes,Mobile,Hibernating
CUS-08581,35-44,Male,Germany,Returning,Meta Ads,2024-04-14,Accessories,Desktop,Loyal Customers
CUS-08582,18-24,Male,Germany,Returning,TikTok Ads,2024-04-18,Jeans,Desktop,Discount Seekers
CUS-08583,25-34,Female,Germany,Returning,Google Search,2023-12-30,Jeans,Desktop,Loyal Customers
CUS-08584,45-54,Female,Netherlands,Returning,Google Search,2023-09-12,Dresses,Desktop,Discount Seekers
CUS-08585,25-34,Non-binary/Other,Germany,New,Google Search,2025-08-06,Sportswear,Tablet,New Customers
CUS-08586,18-24,Female,Poland,New,Organic Search,2025-08-02,Accessories,Mobile,New Customers
CUS-08587,35-44,Male,Germany,New,Google Search,2025-11-23,Accessories,Desktop,New Customers
CUS-08588,25-34,Male,Italy,Returning,Email,2023-06-01,Shoes,Desktop,Loyal Customers
CUS-08589,45-54,Male,France,New,TikTok Ads,2025-09-04,Shoes,Mobile,New Customers
CUS-08590,25-34,Male,France,Returning,Email,2025-08-14,Dresses,Mobile,Discount Seekers
CUS-08591,25-34,Female,Germany,Returning,Organic Search,2023-08-17,Jeans,Mobile,Hibernating
CUS-08592,25-34,Female,Germany,Returning,Organic Search,2024-09-19,Jeans,Mobile,Loyal Customers
CUS-08593,18-24,Female,Spain,Returning,Organic Search,2024-07-15,Dresses,Mobile,At Risk
CUS-08594,35-44,Female,UK,Returning,TikTok Ads,2024-09-28,Jeans,Mobile,Discount Seekers
CUS-08595,25-34,Female,Italy,Returning,Google Search,2024-05-09,Shoes,Mobile,Hibernating
CUS-08596,18-24,Female,UK,New,Organic Search,2025-08-01,Accessories,Mobile,New Customers
CUS-08597,35-44,Non-binary/Other,France,Returning,Organic Search,2024-01-31,Bags,Mobile,Champions
CUS-08598,25-34,Male,UK,Returning,Google Search,2023-06-10,Dresses,Mobile,Discount Seekers
CUS-08599,25-34,Male,Italy,Returning,Organic Search,2025-06-21,Beauty,Tablet,Potential Loyalists
CUS-08600,25-34,Female,Netherlands,Returning,Google Search,2024-12-14,Sportswear,Mobile,Potential Loyalists
CUS-08601,25-34,Female,Spain,Returning,TikTok Ads,2024-01-23,Accessories,Tablet,Hibernating
CUS-08602,45-54,Female,Germany,Returning,Google Search,2024-01-14,Accessories,Desktop,Loyal Customers
CUS-08603,25-34,Female,Germany,Returning,Meta Ads,2025-01-28,Dresses,Mobile,Discount Seekers
CUS-08604,55+,Male,UK,Returning,Organic Search,2024-08-03,Shoes,Mobile,Champions
CUS-08605,35-44,Female,Spain,Returning,Google Search,2024-09-24,Jeans,Mobile,Hibernating
CUS-08606,45-54,Male,Poland,Returning,Meta Ads,2024-10-07,Shoes,Desktop,High-Value Customers
CUS-08607,25-34,Female,Germany,Returning,Google Search,2023-09-25,Jackets,Mobile,High-Value Customers
CUS-08608,55+,Non-binary/Other,Poland,Returning,TikTok Ads,2024-01-03,Jeans,Mobile,Discount Seekers
CUS-08609,25-34,Female,Italy,Returning,Email,2024-07-23,Sportswear,Mobile,Discount Seekers
CUS-08610,18-24,Female,UK,Returning,Organic Search,2024-04-27,Sportswear,Desktop,Potential Loyalists
CUS-08611,18-24,Non-binary/Other,Spain,Returning,Email,2024-09-23,Jackets,Tablet,High-Value Customers
CUS-08612,18-24,Male,Italy,Returning,Organic Search,2024-06-01,Sportswear,Mobile,Discount Seekers
CUS-08613,25-34,Female,France,New,Google Search,2025-11-16,Shoes,Desktop,New Customers
CUS-08614,45-54,Male,France,Returning,TikTok Ads,2025-01-21,Shoes,Desktop,Potential Loyalists
CUS-08615,35-44,Male,Germany,Returning,Email,2025-01-18,Dresses,Mobile,Loyal Customers
CUS-08616,45-54,Female,Germany,Returning,Meta Ads,2023-05-26,Dresses,Desktop,At Risk
CUS-08617,35-44,Male,France,Returning,Display Ads,2024-06-02,Jeans,Desktop,At Risk
CUS-08618,45-54,Female,Poland,Returning,Display Ads,2024-07-03,Sportswear,Mobile,Potential Loyalists
CUS-08619,35-44,Female,UK,Returning,Display Ads,2024-05-29,Sportswear,Mobile,Potential Loyalists
CUS-08620,25-34,Male,Poland,New,Organic Search,2025-07-29,Accessories,Mobile,New Customers
CUS-08621,55+,Male,Germany,Returning,Google Search,2023-11-16,Shoes,Mobile,Champions
CUS-08622,35-44,Female,Spain,Returning,Meta Ads,2023-02-09,Bags,Mobile,High-Value Customers
CUS-08623,18-24,Male,Germany,Returning,Google Search,2024-09-21,Shoes,Desktop,Potential Loyalists
CUS-08624,35-44,Female,Poland,Returning,Display Ads,2023-02-13,Jeans,Mobile,Loyal Customers
CUS-08625,45-54,Male,Netherlands,Returning,TikTok Ads,2023-10-18,Sportswear,Mobile,Champions
CUS-08626,25-34,Female,Germany,Returning,Meta Ads,2024-11-25,Sportswear,Mobile,Discount Seekers
CUS-08627,25-34,Female,Spain,Returning,Email,2024-01-05,Dresses,Desktop,Discount Seekers
CUS-08628,45-54,Female,UK,Returning,TikTok Ads,2023-03-31,Shoes,Tablet,Champions
CUS-08629,25-34,Female,France,Returning,Meta Ads,2024-10-28,Shoes,Mobile,Loyal Customers
CUS-08630,25-34,Male,Netherlands,New,Display Ads,2025-11-09,Accessories,Mobile,New Customers
CUS-08631,55+,Female,UK,Returning,TikTok Ads,2024-02-14,Dresses,Desktop,Loyal Customers
CUS-08632,25-34,Female,Italy,Returning,Google Search,2023-05-13,Shoes,Desktop,Hibernating
CUS-08633,25-34,Male,Netherlands,Returning,Email,2023-03-16,Shoes,Mobile,Champions
CUS-08634,45-54,Female,Italy,New,Affiliate,2025-09-08,Shoes,Desktop,New Customers
CUS-08635,45-54,Male,UK,Returning,Display Ads,2025-08-24,Shoes,Mobile,Potential Loyalists
CUS-08636,35-44,Male,Spain,New,Organic Search,2025-07-02,Sportswear,Desktop,New Customers
CUS-08637,35-44,Male,UK,New,Meta Ads,2025-06-25,Accessories,Desktop,New Customers
CUS-08638,25-34,Male,France,Returning,Organic Search,2025-03-26,Jeans,Mobile,Loyal Customers
CUS-08639,25-34,Female,UK,Returning,Email,2024-05-18,Accessories,Mobile,Loyal Customers
CUS-08640,25-34,Male,UK,Returning,Meta Ads,2024-08-14,Bags,Desktop,Champions
CUS-08641,18-24,Male,UK,Returning,Meta Ads,2025-01-11,Jeans,Desktop,Loyal Customers
CUS-08642,25-34,Female,France,Returning,Organic Search,2023-08-08,Jackets,Mobile,High-Value Customers
CUS-08643,35-44,Female,France,Returning,Google Search,2025-07-12,Accessories,Mobile,Potential Loyalists
